,user,createdAt,reportsResolved,nThanks,has_givenName,has_location,has_website,has_bio,has_bugcrowdHandle,has_githubHandle,has_gitlabHandle,has_linkedinHandle,has_twitterHandle,yearJoined,hasExternalLink,nhacks,ndisclosedhacks,country
258,258,2019-07-12T04:43:04.946Z,5,2,1,0,0,0,0,0,0,0,0,2019,0,4,0,
259,259,2016-08-07T18:51:02.496Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
260,260,2016-01-04T19:29:44.482Z,166,22,1,0,0,0,0,0,0,0,1,2016,1,142,46,
261,261,2017-05-18T23:47:25.042Z,23,1,1,0,0,0,0,0,0,0,0,2017,0,23,0,
262,262,2018-02-22T15:16:20.762Z,18,8,1,0,1,1,0,0,0,0,1,2018,1,14,2,
263,263,2014-04-22T14:47:21.428Z,3,5,1,0,0,0,0,0,0,0,0,2014,0,3,0,
264,264,2016-02-11T08:13:27.814Z,15,10,1,0,0,0,0,0,0,0,0,2016,0,12,2,
265,265,2017-04-26T20:15:21.186Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
266,266,2020-04-03T19:54:07.138Z,1,1,1,1,0,0,0,0,0,0,0,2020,0,1,0,Indonesia
267,267,2017-03-10T05:21:36.548Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
268,268,2016-10-10T21:07:43.860Z,9,3,1,0,0,0,0,0,0,1,0,2016,1,5,0,
269,269,2018-02-24T14:26:02.087Z,2,2,1,0,0,0,0,0,0,0,0,2018,0,1,0,
270,270,2016-10-04T21:04:46.338Z,3,2,1,1,1,0,0,0,0,0,0,2016,1,2,0,
271,271,2016-09-24T03:36:23.673Z,2,1,0,0,0,0,0,0,0,0,0,2016,0,1,1,
272,272,2019-06-15T09:56:06.565Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
273,273,2016-03-22T09:57:51.418Z,89,21,1,1,0,1,0,0,0,0,0,2016,0,20,4,India
274,274,2019-09-26T03:27:37.714Z,1,1,1,0,0,1,0,0,0,0,0,2019,0,1,0,
275,275,2017-07-29T12:27:04.422Z,1,1,1,1,0,0,0,0,0,0,0,2017,0,1,1,Tunisia
276,276,2017-03-21T02:56:18.776Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
277,277,2018-04-04T16:04:58.637Z,0,0,1,0,0,0,0,0,0,0,0,2018,0,1,1,
278,278,2019-02-22T21:29:06.482Z,5,1,1,1,1,1,0,1,1,1,1,2019,1,5,3,Türkiye
279,279,2021-06-02T21:54:33.630Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
280,280,2019-11-28T05:12:44.178Z,15,2,0,0,0,0,1,0,0,0,1,2019,1,1,0,
281,281,2018-09-23T17:59:30.196Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
282,282,2017-05-01T00:12:53.902Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,1,
283,283,2017-11-28T15:04:15.368Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
284,284,2018-06-06T10:17:05.534Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
285,285,2020-05-21T10:47:28.321Z,8,1,1,0,0,0,0,0,0,0,0,2020,0,8,0,
286,286,2019-10-04T11:38:00.286Z,17,4,1,0,0,0,0,0,0,0,0,2019,0,5,0,
287,287,2020-06-05T17:42:46.224Z,3,1,1,0,0,0,0,0,0,0,0,2020,0,3,0,
288,288,2020-01-02T12:00:56.718Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
289,289,2017-08-14T17:30:47.052Z,1,0,0,0,0,0,0,0,0,0,0,2017,0,2,2,
290,290,2015-09-08T18:31:23.989Z,1,1,1,0,0,0,0,0,0,0,0,2015,0,1,0,
291,291,2015-04-28T19:19:10.914Z,1,1,1,0,0,0,0,0,0,0,0,2015,0,1,1,
292,292,2020-04-23T14:39:30.211Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
293,293,2016-12-26T11:36:32.849Z,1,2,0,0,0,1,0,0,0,0,0,2016,0,1,0,
294,294,2017-08-15T14:51:49.748Z,1,2,1,0,0,0,0,0,0,0,0,2017,0,1,0,
295,295,2017-11-29T14:45:23.172Z,14,14,1,1,1,1,1,0,0,1,1,2017,1,8,1,India
296,296,2017-06-12T14:13:25.775Z,1,0,1,0,0,1,0,0,0,0,0,2017,0,1,1,
297,297,2017-02-24T11:46:00.754Z,155,9,1,0,0,0,0,0,0,0,0,2017,0,40,0,
298,298,2018-07-09T04:19:15.032Z,1,1,1,0,1,0,0,0,0,0,0,2018,1,1,0,
299,299,2019-02-18T12:27:09.197Z,2,3,1,1,1,0,1,1,1,1,1,2019,1,2,1,India
300,300,2016-02-05T18:09:08.389Z,1,2,1,0,0,0,0,0,0,0,0,2016,0,1,0,
301,301,2015-11-08T12:57:37.761Z,1,1,1,1,1,1,0,0,0,0,0,2015,1,1,0,Canada
302,302,2019-11-08T12:13:50.917Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,1,
303,303,2019-12-30T17:13:53.698Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
304,304,2018-10-11T06:57:40.981Z,3,2,1,0,0,0,0,0,0,0,0,2018,0,1,0,
305,305,2018-10-09T14:26:07.058Z,2,4,1,0,0,0,0,0,0,0,0,2018,0,2,0,
306,306,2021-06-05T21:39:07.197Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
307,307,2017-02-10T00:17:41.018Z,2,1,1,0,1,0,0,0,0,0,0,2017,1,1,1,
308,308,2016-12-07T18:03:51.482Z,2,3,1,0,0,0,0,0,0,0,0,2016,0,2,0,
309,309,2019-05-07T18:00:20.272Z,2,2,1,0,1,0,0,1,0,1,0,2019,1,2,0,
310,310,2013-11-09T07:17:47.921Z,121,26,1,1,0,0,1,0,0,0,1,2013,1,32,6,Canada
311,311,2019-09-06T23:13:49.077Z,0,1,1,0,0,0,0,1,0,1,1,2019,1,2,0,
312,312,2018-06-16T08:21:50.096Z,5,4,1,1,1,1,1,1,0,1,1,2018,1,4,0,India
313,313,2018-08-15T06:29:28.939Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
314,314,2019-08-26T14:27:51.640Z,13,1,1,1,1,0,0,0,0,0,1,2019,1,12,1,United States
315,315,2014-12-05T10:03:40.197Z,1,2,1,0,0,0,0,0,0,0,0,2014,0,1,0,
316,316,2018-05-14T16:07:37.194Z,47,14,1,1,1,1,0,1,0,1,1,2018,1,15,0,India
317,317,2015-03-18T04:32:59.760Z,6,2,1,0,0,0,0,0,0,0,0,2015,0,5,0,
318,318,2019-10-24T03:25:49.611Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
319,319,2016-08-16T06:00:07.625Z,2,1,1,1,1,0,0,0,0,1,1,2016,1,2,0,South Africa
320,320,2020-06-27T06:30:58.919Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
321,321,2016-05-09T11:31:01.384Z,1,1,0,0,0,0,0,0,0,0,0,2016,0,1,0,
322,322,2019-12-03T18:17:20.301Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
323,323,2018-06-30T18:42:12.490Z,13,9,0,0,0,0,0,1,0,0,1,2018,1,11,5,
324,324,2019-04-27T16:36:07.022Z,2,4,1,0,0,0,0,0,0,0,0,2019,0,2,1,
325,325,2020-05-12T18:51:28.553Z,1,3,1,0,0,0,0,0,0,0,0,2020,0,1,0,
326,326,2021-02-27T12:22:52.330Z,0,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
327,327,2020-03-22T18:14:41.249Z,2,1,1,0,0,0,0,0,0,0,0,2020,0,2,0,
328,328,2014-05-07T15:28:04.989Z,1,1,1,1,1,1,0,0,0,0,0,2014,1,1,1,Germany
329,329,2019-07-04T01:56:42.134Z,10,11,1,0,1,0,0,1,0,0,1,2019,1,13,0,
330,330,2018-10-24T06:05:35.849Z,1,1,0,0,0,0,0,0,0,0,0,2018,0,1,0,
331,331,2015-10-31T13:25:56.730Z,153,36,1,0,1,0,0,0,0,0,1,2015,1,61,5,
332,332,2017-01-24T04:33:25.774Z,9,7,1,0,0,0,0,0,0,0,0,2017,0,8,1,
333,333,2016-01-12T17:08:27.867Z,13,9,1,0,0,0,0,0,0,0,0,2016,0,10,1,
334,334,2017-10-03T15:58:23.437Z,1,4,1,1,0,0,0,0,0,0,0,2017,0,1,0,India
335,335,2021-01-06T09:49:58.033Z,6,4,0,0,0,1,0,0,0,0,0,2021,0,5,0,
336,336,2020-04-30T23:21:11.724Z,1,2,1,0,0,0,0,0,0,0,0,2020,0,1,0,
337,337,2018-09-13T18:26:13.616Z,0,0,1,0,0,0,1,1,0,1,1,2018,1,1,1,
338,338,2020-06-03T16:18:03.097Z,12,6,1,0,0,0,0,0,0,0,0,2020,0,9,0,
339,339,2019-06-10T16:36:38.311Z,0,0,0,0,0,0,0,0,0,0,0,2019,0,2,0,
340,340,2020-05-22T20:03:18.778Z,1,1,0,0,0,0,0,0,0,0,0,2020,0,1,0,
341,341,2020-09-30T17:35:49.559Z,4,3,1,0,0,0,0,0,0,1,1,2020,1,4,0,
342,342,2014-10-28T02:20:24.315Z,112,18,1,1,1,1,1,1,0,1,1,2014,1,31,9,
343,343,2015-04-09T12:12:22.975Z,4,2,0,1,0,0,1,1,1,1,1,2015,1,4,0,
344,344,2018-10-08T20:46:05.049Z,2,1,1,0,1,0,0,1,1,1,1,2018,1,2,0,
345,345,2019-12-12T11:21:22.574Z,0,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
346,346,2019-04-03T02:54:06.669Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
347,347,2015-09-06T10:52:34.854Z,3,2,1,0,1,0,0,0,0,0,0,2015,1,3,2,
348,348,2016-05-30T13:48:28.821Z,3,3,1,0,0,0,0,0,0,0,0,2016,0,3,2,
349,349,2019-05-24T06:12:53.131Z,64,23,1,0,0,0,1,1,1,1,1,2019,1,16,1,
350,350,2018-03-18T14:51:13.163Z,7,6,1,0,0,1,0,0,0,0,0,2018,0,7,0,
351,351,2016-09-07T04:52:36.285Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
352,352,2017-10-22T15:15:24.047Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
353,353,2017-08-18T10:58:07.272Z,65,14,1,1,0,1,0,1,0,0,1,2017,1,53,13,Ukraine
354,354,2015-04-03T18:08:00.448Z,2,2,0,0,0,0,0,0,0,0,0,2015,0,2,0,
355,355,2014-03-11T19:03:02.218Z,13,13,1,0,0,0,0,0,0,0,0,2014,0,12,3,
356,356,2016-09-28T12:16:05.286Z,2,3,1,0,0,0,0,0,0,0,0,2016,0,2,0,
357,357,2017-12-12T11:21:48.460Z,61,6,1,0,0,0,0,0,0,0,0,2017,0,21,0,
358,358,2017-05-10T05:26:10.937Z,7,3,1,0,0,0,0,0,0,0,0,2017,0,1,0,
359,359,2014-11-02T05:18:16.102Z,14,11,1,0,0,0,0,0,0,0,0,2014,0,11,3,
360,360,2017-03-18T15:19:24.711Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
361,361,2019-08-26T22:07:51.786Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
362,362,2017-03-13T20:41:29.471Z,2,1,0,0,0,0,0,0,0,0,0,2017,0,2,0,
363,363,2018-10-12T06:50:27.842Z,0,1,1,1,1,1,1,1,0,1,1,2018,1,1,1,United States
364,364,2019-02-12T08:07:02.873Z,1,1,1,1,1,1,0,0,0,0,0,2019,1,1,0,Russia
365,365,2019-09-29T11:22:34.051Z,0,1,1,1,1,1,0,1,0,0,1,2019,1,1,0,South Korea
366,366,2016-04-05T18:04:02.858Z,1,1,1,1,1,1,0,1,1,0,0,2016,1,1,1,Germany
367,367,2015-04-25T04:46:57.908Z,3,4,1,0,0,0,0,0,0,0,0,2015,0,3,0,
368,368,2019-06-06T16:37:36.010Z,2,2,1,1,1,0,0,0,0,0,1,2019,1,2,0,France
369,369,2019-09-08T14:15:35.732Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
370,370,2019-04-07T14:23:46.274Z,1,1,1,0,0,0,0,0,0,0,1,2019,1,1,0,
371,371,2017-02-26T13:34:57.819Z,74,18,1,1,1,0,0,0,0,1,1,2017,1,15,0,Pakistan
372,372,2021-01-12T16:33:27.449Z,1,1,1,1,0,1,1,1,0,0,1,2021,1,1,0,Indonesia
373,373,2018-10-19T14:53:17.811Z,2,2,0,0,0,0,0,0,0,0,0,2018,0,2,0,
374,374,2018-06-30T10:19:52.662Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
375,375,2016-05-17T06:38:16.927Z,1,5,1,0,0,0,0,0,0,0,0,2016,0,3,0,
376,376,2017-06-27T19:08:52.923Z,14,8,1,0,0,0,0,0,0,0,0,2017,0,7,0,
377,377,2019-04-16T13:16:08.071Z,2,3,1,1,0,0,0,0,0,0,0,2019,0,2,0,Indonesia
378,378,2014-03-21T02:59:58.102Z,21,15,1,0,0,0,0,0,0,0,0,2014,0,10,1,
379,379,2014-01-30T18:11:40.656Z,0,1,1,0,0,0,0,0,0,0,0,2014,0,1,0,
380,380,2018-05-09T05:00:49.199Z,1,3,0,0,0,0,0,0,0,0,0,2018,0,1,0,
381,381,2020-01-10T20:01:32.379Z,1,1,1,0,0,0,0,0,0,0,1,2020,1,1,0,
382,382,2016-04-14T01:41:09.155Z,7,4,1,0,1,1,1,1,0,1,1,2016,1,4,1,
383,383,2017-06-02T15:02:35.822Z,1,1,1,0,0,1,0,0,0,0,0,2017,0,1,0,
384,384,2020-05-16T03:29:33.410Z,3,3,1,1,0,0,0,1,0,0,0,2020,1,2,0,Netherlands
385,385,2015-05-12T04:18:13.214Z,1,2,1,0,1,0,0,0,0,0,0,2015,1,1,1,
386,386,2015-01-02T21:08:48.448Z,7,3,1,0,0,0,0,0,0,0,0,2015,0,3,0,
387,387,2016-06-06T19:35:53.416Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
388,388,2014-04-18T21:21:53.479Z,0,1,1,0,0,0,0,0,0,0,0,2014,0,2,0,
389,389,2018-04-10T07:10:01.536Z,2,1,1,1,1,1,1,0,0,0,0,2018,1,1,0,India
390,390,2014-11-23T13:52:48.747Z,409,47,1,0,0,0,0,0,0,0,1,2014,1,105,11,
391,391,2019-03-29T14:37:06.131Z,3,1,1,1,0,0,0,0,0,0,1,2019,1,1,0,India
392,392,2019-07-06T15:25:10.696Z,1,1,1,1,0,0,0,1,0,1,1,2019,1,1,0,Singapore
393,393,2020-08-04T22:10:08.935Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
394,394,2018-10-06T18:08:12.895Z,183,15,0,1,0,0,0,0,0,0,1,2018,1,75,0,Türkiye
395,395,2020-10-03T21:53:21.343Z,1,3,1,0,0,0,0,0,0,0,0,2020,0,1,0,
396,396,2018-02-19T21:49:29.143Z,1,2,1,1,0,1,0,1,0,1,1,2018,1,1,1,United States
397,397,2016-12-21T15:52:01.792Z,2,2,1,0,0,1,0,0,0,0,0,2016,0,1,1,
398,398,2017-06-30T08:13:19.085Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
399,399,2016-03-26T15:59:06.690Z,37,21,1,0,0,0,0,0,0,0,0,2016,0,27,4,
400,400,2017-01-15T13:51:18.042Z,1,1,1,1,0,0,0,0,0,0,0,2017,0,1,0,Finland
401,401,2016-04-17T09:53:17.935Z,3,4,1,1,0,1,0,0,0,0,0,2016,0,4,0,Myanmar
402,402,2020-06-23T13:52:46.899Z,1,1,0,0,0,0,0,0,0,0,0,2020,0,1,0,
403,403,2020-06-11T17:29:41.230Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
404,404,2014-06-01T15:51:38.877Z,2,1,1,0,1,1,0,0,0,0,0,2014,1,1,0,
405,405,2018-09-04T17:22:32.568Z,4,2,1,0,0,0,0,0,0,0,0,2018,0,1,0,
406,406,2014-05-13T13:32:33.870Z,1,1,1,0,0,0,0,0,0,0,0,2014,0,1,0,
407,407,2015-06-03T13:13:19.428Z,1,1,1,0,1,0,1,1,1,0,1,2015,1,1,1,
408,408,2021-04-08T19:38:09.259Z,1,1,0,0,0,0,0,0,0,0,0,2021,0,1,0,
409,409,2020-08-28T12:12:40.182Z,1,1,1,1,0,1,1,1,0,1,1,2020,1,1,0,Italy
410,410,2019-11-18T21:57:14.005Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
411,411,2020-05-13T08:11:25.349Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
412,412,2020-04-26T21:46:13.245Z,2,2,1,0,0,0,0,1,0,1,1,2020,1,2,1,
413,413,2016-05-27T12:49:39.794Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
414,414,2016-11-02T13:47:17.506Z,28,7,0,0,1,1,0,0,0,0,0,2016,1,16,2,
415,415,2018-09-13T22:39:58.106Z,24,8,0,0,0,0,0,0,0,0,0,2018,0,16,4,
416,416,2019-10-29T23:40:48.104Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
417,417,2019-08-14T16:09:33.208Z,0,0,1,1,0,1,0,0,0,0,0,2019,0,1,1,Pakistan
418,418,2014-12-15T06:51:16.241Z,14,2,1,1,1,0,0,1,0,1,1,2014,1,3,0,Japan
419,419,2014-02-18T12:23:27.206Z,132,14,1,1,1,1,0,0,0,1,1,2014,1,133,2,India
420,420,2016-04-01T19:22:42.620Z,3,1,1,0,0,0,0,0,0,0,0,2016,0,3,0,
421,421,2018-10-18T19:09:15.200Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
422,422,2019-04-18T11:49:17.578Z,1,1,1,0,0,0,0,1,0,1,1,2019,1,1,1,
423,423,2016-03-10T04:48:08.640Z,58,3,1,1,0,1,0,1,0,0,1,2016,1,52,0,United States
424,424,2017-10-06T21:58:51.130Z,3,2,0,0,0,0,0,0,0,0,0,2017,0,3,3,
425,425,2020-08-25T02:03:41.272Z,1,1,1,1,1,0,0,0,0,0,0,2020,1,1,0,Japan
426,426,2016-10-20T18:28:12.860Z,2,1,1,0,1,0,0,0,0,0,0,2016,1,2,0,
427,427,2017-12-30T08:46:06.887Z,0,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
428,428,2018-01-07T00:45:58.358Z,2,1,1,0,0,0,0,0,0,0,0,2018,0,2,0,
429,429,2018-06-03T07:39:05.299Z,1,1,1,1,1,1,0,1,0,0,0,2018,1,1,1,United States
430,430,2015-11-08T13:56:40.792Z,9,2,1,1,1,0,0,0,0,0,0,2015,1,1,1,Norway
431,431,2015-09-17T18:19:14.339Z,1,0,0,0,0,0,0,0,0,0,0,2015,0,1,0,
432,432,2016-09-27T03:36:13.166Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
433,433,2016-04-12T14:43:48.526Z,22,13,1,0,1,0,0,0,0,0,0,2016,1,12,3,
434,434,2014-09-05T06:11:19.107Z,8,5,1,0,1,0,0,0,0,0,0,2014,1,7,0,
435,435,2017-08-08T20:52:08.367Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,1,
436,436,2016-03-03T16:48:24.147Z,14,7,1,1,0,0,0,1,0,0,1,2016,1,14,0,United Kingdom
437,437,2016-12-06T14:25:20.367Z,4,2,0,0,0,0,0,0,0,0,0,2016,0,5,3,
438,438,2019-06-23T20:07:04.928Z,11,1,1,1,1,1,0,0,0,0,1,2019,1,2,0,United Kingdom
439,439,2016-09-07T01:31:10.292Z,14,6,1,1,0,0,1,1,0,0,1,2016,1,5,0,Canada
440,440,2020-09-22T13:20:30.866Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
441,441,2020-03-20T15:51:55.858Z,1,1,1,1,0,0,0,0,0,0,0,2020,0,1,0,India
442,442,2019-01-05T07:44:04.869Z,1,3,1,0,0,0,0,0,0,0,0,2019,0,1,0,
443,443,2017-07-03T10:30:53.586Z,1,1,1,1,0,0,0,0,0,0,1,2017,1,1,0,United Kingdom
444,444,2020-08-19T13:58:58.653Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
445,445,2014-02-18T13:23:30.544Z,9,14,1,0,0,0,0,0,0,0,0,2014,0,9,1,
446,446,2016-06-02T01:33:03.097Z,1,3,1,0,0,0,0,0,0,0,0,2016,0,1,0,
447,447,2018-07-09T14:48:48.055Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
448,448,2018-04-30T17:08:57.891Z,1,1,1,1,1,1,0,0,0,0,0,2018,1,1,0,United States
449,449,2018-06-29T10:11:15.610Z,0,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
450,450,2015-03-20T21:13:45.249Z,1,1,1,0,0,0,0,0,0,0,0,2015,0,1,1,
451,451,2020-09-21T10:51:44.357Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
452,452,2019-09-24T03:19:06.781Z,3,1,1,0,0,0,0,0,0,0,0,2019,0,3,0,
453,453,2018-12-13T17:39:02.366Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
454,454,2020-04-21T21:01:47.142Z,0,0,1,0,0,1,0,0,0,0,0,2020,0,1,1,
455,455,2019-05-27T18:19:44.517Z,29,9,0,0,0,0,1,0,0,0,1,2019,1,6,0,
456,456,2018-05-18T14:03:32.801Z,6,4,1,0,0,0,0,0,0,0,0,2018,0,5,0,
457,457,2014-04-08T17:07:01.347Z,1,1,1,1,1,1,0,0,0,0,0,2014,1,1,0,Morocco
458,458,2018-10-10T15:15:30.410Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
459,459,2014-05-08T18:11:27.627Z,6,5,1,1,0,1,1,0,0,0,0,2014,1,6,0,
460,460,2016-05-02T03:33:35.893Z,1,3,1,0,0,0,0,0,0,0,0,2016,0,1,0,
461,461,2017-04-23T18:00:34.220Z,16,7,1,0,0,0,0,0,0,0,0,2017,0,14,1,
462,462,2018-08-30T14:23:29.240Z,2,1,1,0,0,0,0,0,0,0,0,2018,0,2,0,
463,463,2016-04-26T00:57:53.106Z,2,4,1,1,0,1,0,0,0,0,0,2016,0,2,0,
464,464,2019-06-13T09:39:55.745Z,8,1,1,1,1,1,0,0,0,0,1,2019,1,1,1,Vietnam
465,465,2019-04-02T11:29:02.676Z,6,3,1,1,0,1,0,0,0,0,0,2019,0,2,0,India
466,466,2018-01-29T09:41:56.401Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
467,467,2018-09-14T20:30:29.559Z,1,1,1,1,0,0,0,0,0,0,0,2018,0,1,0,Portugal
468,468,2018-12-15T07:12:27.463Z,38,1,1,0,0,0,0,0,0,0,0,2018,0,2,0,
469,469,2021-03-20T03:43:12.025Z,11,10,1,1,0,1,1,1,0,0,1,2021,1,11,0,Hungary
470,470,2021-11-08T21:27:18.588Z,1,1,1,1,1,0,0,0,0,0,0,2021,1,1,1,United States
471,471,2021-05-29T15:45:09.523Z,2,2,1,0,0,0,0,0,0,0,0,2021,0,2,0,
472,472,2016-03-23T17:37:32.019Z,3,2,1,1,1,1,0,1,0,0,1,2016,1,2,0,
473,473,2014-04-28T05:17:25.763Z,3,4,1,1,1,1,0,0,0,0,0,2014,1,3,0,United Arab Emirates
474,474,2017-12-15T08:31:51.280Z,0,0,1,0,0,0,0,0,0,0,0,2017,0,1,1,
475,475,2018-09-01T09:55:51.120Z,2,3,1,1,1,1,0,0,0,1,0,2018,1,1,0,Israel
476,476,2020-04-12T02:03:01.701Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
477,477,2019-08-26T19:48:37.692Z,2,3,1,0,0,0,0,0,0,0,0,2019,0,2,0,
478,478,2016-05-30T16:35:28.921Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
479,479,2017-03-20T18:36:26.032Z,4,3,1,0,0,1,1,1,0,0,1,2017,1,4,3,
480,480,2017-02-05T14:44:46.993Z,2,1,1,0,1,0,0,0,0,0,0,2017,1,2,0,
481,481,2020-01-07T20:04:35.209Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
482,482,2020-10-08T15:00:06.865Z,0,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
483,483,2016-06-20T03:34:24.731Z,2,1,0,1,0,0,0,0,0,0,0,2016,0,2,2,New Zealand
484,484,2014-10-04T18:58:27.675Z,5,3,1,1,0,0,0,0,0,0,0,2014,0,6,3,India
485,485,2020-04-30T22:47:28.258Z,4,2,0,0,0,0,0,0,0,0,0,2020,0,4,0,
486,486,2016-09-30T18:05:51.544Z,5,0,1,1,0,1,1,1,0,1,1,2016,1,1,1,India
487,487,2014-04-01T16:31:47.759Z,2,2,1,0,0,0,0,0,0,0,0,2014,0,2,0,
488,488,2014-09-04T06:32:59.174Z,4,3,0,0,1,0,0,0,0,0,0,2014,1,4,0,
489,489,2016-02-03T21:21:39.009Z,0,2,1,1,1,1,0,0,0,0,0,2016,1,3,2,Egypt
490,490,2018-11-29T21:56:36.254Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
491,491,2016-10-10T16:04:01.642Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
492,492,2014-05-07T12:22:25.764Z,3,1,1,0,1,0,0,0,0,0,0,2014,1,3,0,
493,493,2017-11-12T10:51:37.201Z,2,7,1,0,0,0,0,0,0,0,1,2017,1,2,0,
494,494,2017-08-09T14:44:56.457Z,8,2,1,1,1,1,0,0,0,0,0,2017,1,6,2,Russia
495,495,2020-07-06T19:05:49.884Z,3,2,1,0,0,1,1,1,0,0,1,2020,1,2,0,
496,496,2021-06-08T00:14:47.419Z,2,4,1,0,0,0,1,1,0,1,0,2021,1,2,0,
497,497,2021-08-06T16:05:43.482Z,1,2,1,0,0,0,0,0,0,0,0,2021,0,1,0,
498,498,2020-12-17T18:46:32.001Z,1,1,1,0,1,0,1,1,0,1,1,2020,1,1,0,
499,499,2015-08-13T08:23:57.373Z,4,3,1,1,1,0,0,0,0,0,0,2015,1,2,0,Netherlands
500,500,2017-11-04T18:55:45.194Z,3,1,1,0,0,0,0,0,0,0,0,2017,0,3,0,
501,501,2017-06-13T17:08:14.245Z,1,1,1,0,0,1,0,0,0,0,0,2017,0,1,1,
502,502,2015-05-25T17:41:25.821Z,5,1,1,0,0,0,0,0,0,0,0,2015,0,2,0,
503,503,2016-02-02T05:33:03.540Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
504,504,2017-07-30T03:10:44.853Z,8,2,1,0,0,1,0,0,0,0,0,2017,0,6,0,
505,505,2019-09-18T02:08:27.771Z,1,1,1,0,0,1,0,0,0,0,0,2019,0,1,0,
506,506,2020-08-02T16:06:30.071Z,3,2,1,1,0,0,0,0,0,0,0,2020,0,3,0,Egypt
507,507,2015-04-22T18:14:27.671Z,1,1,1,0,0,0,0,0,0,0,0,2015,0,1,0,
508,508,2020-06-26T15:47:41.404Z,1,1,1,0,1,0,0,0,0,0,0,2020,1,1,0,
509,509,2019-06-19T23:08:49.630Z,0,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
510,510,2019-12-25T14:35:09.365Z,0,1,1,1,0,1,0,0,0,0,1,2019,1,1,0,India
511,511,2019-01-27T15:41:15.925Z,5,3,1,0,1,0,0,1,0,1,0,2019,1,4,1,
512,512,2016-09-19T14:20:40.451Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
513,513,2018-12-17T12:57:20.471Z,3,6,1,0,1,0,0,0,0,0,0,2018,1,2,0,
514,514,2016-08-29T15:12:25.581Z,1,2,1,0,0,0,0,0,0,0,0,2016,0,1,0,
515,515,2019-05-03T14:12:21.145Z,5,1,1,0,0,0,0,0,0,0,0,2019,0,3,0,
